experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
trae-glm-5.2-pilot-v1,attention,multi-kernel-pipelines,hard,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,oob,0,False,True,pass,True,220802,,4756,,225558,,unavailable,230.46170210000128,243.54103720001876,23,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/attention/trae__glm-5.2__oob__r0/migration.json
trae-glm-5.2-pilot-v1,attention,multi-kernel-pipelines,hard,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,with-sycl-skill,0,False,True,pass,True,356053,,19407,,375460,,unavailable,691.0846092000138,702.5174857999664,30,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/attention/trae__glm-5.2__with-sycl-skill__r0/migration.json
trae-glm-5.2-pilot-v1,bfs,graph-irregular,hard,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,oob,0,False,True,missing,False,134918,,58203,,193121,,unavailable,1002.4940923999529,1002.586438999977,19,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/bfs/trae__glm-5.2__oob__r0/migration.json
trae-glm-5.2-pilot-v1,bfs,graph-irregular,hard,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,with-sycl-skill,0,False,True,pass,True,254680,,6866,,261546,,unavailable,363.70905800000764,375.00926490011625,30,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/bfs/trae__glm-5.2__with-sycl-skill__r0/migration.json
trae-glm-5.2-pilot-v1,conv1dShared,stencil-convolution,medium,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,oob,0,False,True,pass,True,297290,,7434,,304724,,unavailable,648.4084372001234,660.5809239998925,30,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/conv1dShared/trae__glm-5.2__oob__r0/migration.json
trae-glm-5.2-pilot-v1,conv1dShared,stencil-convolution,medium,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,with-sycl-skill,0,False,True,pass,True,394582,,7370,,401952,,unavailable,303.18399309995584,314.9484890999738,30,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/conv1dShared/trae__glm-5.2__with-sycl-skill__r0/migration.json
trae-glm-5.2-pilot-v1,histogram,streams-atomics-templates,hard,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,oob,0,False,True,pass,True,77471,,3321,,80792,,unavailable,133.78137989994138,144.8061062998604,12,150000,False,,artifacts/stage2/trae-glm-5.2-pilot-v1/histogram/trae__glm-5.2__oob__r0/migration.json
trae-glm-5.2-pilot-v1,histogram,streams-atomics-templates,hard,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,with-sycl-skill,0,False,True,pass,True,296364,,6348,,302712,,unavailable,254.43046020017937,266.0571202998981,30,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/histogram/trae__glm-5.2__with-sycl-skill__r0/migration.json
trae-glm-5.2-pilot-v1,nbodyTiled,molecular-dynamics,medium,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,oob,0,False,True,missing,False,181040,,20826,,201866,,unavailable,695.7977898998652,695.868547399994,15,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/nbodyTiled/trae__glm-5.2__oob__r0/migration.json
trae-glm-5.2-pilot-v1,nbodyTiled,molecular-dynamics,medium,trae,external_command,glm-5.2,z-ai/glm-5.2,z-ai/glm-5.2,with-sycl-skill,0,False,True,pass,True,214828,,6406,,221234,,unavailable,334.43481820006855,346.26161169982515,20,150000,True,,artifacts/stage2/trae-glm-5.2-pilot-v1/nbodyTiled/trae__glm-5.2__with-sycl-skill__r0/migration.json
