experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
trae-kimi-v3-pilot-v1,attention,multi-kernel-pipelines,hard,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,oob,0,False,True,pass,True,156961,,8659,,165620,,unavailable,453.42285589990206,464.35778600000776,18,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/attention/trae__kimi-k3__oob__r0/migration.json
trae-kimi-v3-pilot-v1,attention,multi-kernel-pipelines,hard,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,with-sycl-skill,0,False,True,pass,True,418414,,10753,,429167,,unavailable,719.7467177000362,730.9975085000042,28,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/attention/trae__kimi-k3__with-sycl-skill__r0/migration.json
trae-kimi-v3-pilot-v1,bfs,graph-irregular,hard,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,oob,0,False,True,pass,True,133766,,10130,,143896,,unavailable,429.2856348999776,440.0636330000125,18,150000,False,,artifacts/stage2/trae-kimi-v3-pilot-v1/bfs/trae__kimi-k3__oob__r0/migration.json
trae-kimi-v3-pilot-v1,bfs,graph-irregular,hard,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,with-sycl-skill,0,False,True,pass,True,361366,,10892,,372258,,unavailable,684.3994578998536,695.4462794999126,27,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/bfs/trae__kimi-k3__with-sycl-skill__r0/migration.json
trae-kimi-v3-pilot-v1,conv1dShared,stencil-convolution,medium,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,with-sycl-skill,0,False,True,pass,True,332016,,10384,,342400,,unavailable,790.9536750998814,802.7608519000933,27,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/conv1dShared/trae__kimi-k3__with-sycl-skill__r0/migration.json
trae-kimi-v3-pilot-v1,histogram,streams-atomics-templates,hard,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,oob,0,False,True,pass,True,116755,,6697,,123452,,unavailable,388.511065099854,399.54996230010875,15,150000,False,,artifacts/stage2/trae-kimi-v3-pilot-v1/histogram/trae__kimi-k3__oob__r0/migration.json
trae-kimi-v3-pilot-v1,histogram,streams-atomics-templates,hard,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,with-sycl-skill,0,False,True,pass,True,344379,,15106,,359485,,unavailable,1058.4035090000834,1069.8929318999872,28,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/histogram/trae__kimi-k3__with-sycl-skill__r0/migration.json
trae-kimi-v3-pilot-v1,nbodyTiled,molecular-dynamics,medium,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,oob,0,False,True,pass,True,106556,,6976,,113532,,unavailable,298.1622494000476,310.1257402000483,14,150000,False,,artifacts/stage2/trae-kimi-v3-pilot-v1/nbodyTiled/trae__kimi-k3__oob__r0/migration.json
trae-kimi-v3-pilot-v1,nbodyTiled,molecular-dynamics,medium,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,with-sycl-skill,0,False,True,pass,True,233729,,10223,,243952,,unavailable,515.6851061000489,527.0418720999733,22,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/nbodyTiled/trae__kimi-k3__with-sycl-skill__r0/migration.json
trae-kimi-v3-pilot-v1,reduceSum,reductions-scans,medium,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,oob,0,False,True,pass,True,289748,,9000,,298748,,unavailable,633.2469734000042,643.9803931999486,30,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/reduceSum/trae__kimi-k3__oob__r0/migration.json
trae-kimi-v3-pilot-v1,reduceSum,reductions-scans,medium,trae,external_command,kimi-k3,moonshotai/kimi-k3,moonshotai/kimi-k3,with-sycl-skill,0,False,True,pass,True,241011,,12337,,253348,,unavailable,443.568539599888,454.3621068999637,22,150000,True,,artifacts/stage2/trae-kimi-v3-pilot-v1/reduceSum/trae__kimi-k3__with-sycl-skill__r0/migration.json
